apt_name_dp,apt_IATA_dp,apt_time_dt_dp,apt_time_tm_dp,Country_dp,City_dp,apt_name_ds,apt_IATA_ds,apt_time_dt_ds,apt_time_tm_ds,City_ds,Country_ds,trip_class,price,ticket_sold_by,travel_type
London Gatwick Airport,LGW,2025-12-27,18:10:00,United Kingdom,London,Dublin Airport,DUB,2025-12-27,19:35:00,Dublin,Ireland,Economy,65,[],One way
London Gatwick Airport,LGW,2025-12-27,18:55:00,United Kingdom,London,Dublin Airport,DUB,2025-12-27,20:20:00,Dublin,Ireland,Economy,78,[],One way
London Gatwick Airport,LGW,2025-12-27,20:10:00,United Kingdom,London,Dublin Airport,DUB,2025-12-27,21:35:00,Dublin,Ireland,Economy,69,[],One way
London Gatwick Airport,LGW,2025-12-27,21:30:00,United Kingdom,London,Dublin Airport,DUB,2025-12-27,22:55:00,Dublin,Ireland,Economy,40,[],One way
London Gatwick Airport,LGW,2025-12-27,22:30:00,United Kingdom,London,Dublin Airport,DUB,2025-12-27,23:55:00,Dublin,Ireland,Economy,72,[],One way
London Gatwick Airport,LGW,2026-01-03,09:40:00,United Kingdom,London,Dublin Airport,DUB,2026-01-03,11:05:00,Dublin,Ireland,Economy,67,[],One way
London Gatwick Airport,LGW,2026-01-03,11:00:00,United Kingdom,London,Dublin Airport,DUB,2026-01-03,12:25:00,Dublin,Ireland,Economy,69,[],One way
London Gatwick Airport,LGW,2026-01-03,13:25:00,United Kingdom,London,Dublin Airport,DUB,2026-01-03,14:50:00,Dublin,Ireland,Economy,78,[],One way
London Gatwick Airport,LGW,2026-01-03,16:45:00,United Kingdom,London,Dublin Airport,DUB,2026-01-03,18:10:00,Dublin,Ireland,Economy,58,[],One way
London Gatwick Airport,LGW,2026-01-03,17:45:00,United Kingdom,London,Dublin Airport,DUB,2026-01-03,19:10:00,Dublin,Ireland,Economy,58,[],One way
London Gatwick Airport,LGW,2026-01-03,18:10:00,United Kingdom,London,Dublin Airport,DUB,2026-01-03,19:35:00,Dublin,Ireland,Economy,58,[],One way
London Gatwick Airport,LGW,2026-01-03,18:55:00,United Kingdom,London,Dublin Airport,DUB,2026-01-03,20:20:00,Dublin,Ireland,Economy,37,[],One way
London Gatwick Airport,LGW,2026-01-03,20:10:00,United Kingdom,London,Dublin Airport,DUB,2026-01-03,21:35:00,Dublin,Ireland,Economy,45,[],One way
London Gatwick Airport,LGW,2026-01-03,21:30:00,United Kingdom,London,Dublin Airport,DUB,2026-01-03,22:55:00,Dublin,Ireland,Economy,37,[],One way
London Gatwick Airport,LGW,2026-01-03,22:30:00,United Kingdom,London,Dublin Airport,DUB,2026-01-03,23:55:00,Dublin,Ireland,Economy,37,[],One way
London Gatwick Airport,LGW,2026-01-10,09:40:00,United Kingdom,London,Dublin Airport,DUB,2026-01-10,11:05:00,Dublin,Ireland,Economy,72,[],One way
London Gatwick Airport,LGW,2026-01-10,11:00:00,United Kingdom,London,Dublin Airport,DUB,2026-01-10,12:25:00,Dublin,Ireland,Economy,56,[],One way
London Gatwick Airport,LGW,2026-01-10,13:25:00,United Kingdom,London,Dublin Airport,DUB,2026-01-10,14:50:00,Dublin,Ireland,Economy,80,[],One way
London Gatwick Airport,LGW,2026-01-10,16:45:00,United Kingdom,London,Dublin Airport,DUB,2026-01-10,18:10:00,Dublin,Ireland,Economy,54,[],One way
London Gatwick Airport,LGW,2026-01-10,17:45:00,United Kingdom,London,Dublin Airport,DUB,2026-01-10,19:10:00,Dublin,Ireland,Economy,48,[],One way
London Gatwick Airport,LGW,2026-01-10,18:10:00,United Kingdom,London,Dublin Airport,DUB,2026-01-10,19:35:00,Dublin,Ireland,Economy,39,[],One way
London Gatwick Airport,LGW,2026-01-10,18:55:00,United Kingdom,London,Dublin Airport,DUB,2026-01-10,20:20:00,Dublin,Ireland,Economy,52,[],One way
London Gatwick Airport,LGW,2026-01-10,20:10:00,United Kingdom,London,Dublin Airport,DUB,2026-01-10,21:35:00,Dublin,Ireland,Economy,50,[],One way
London Gatwick Airport,LGW,2026-01-10,21:30:00,United Kingdom,London,Dublin Airport,DUB,2026-01-10,22:55:00,Dublin,Ireland,Economy,65,[],One way
London Gatwick Airport,LGW,2026-01-10,22:30:00,United Kingdom,London,Dublin Airport,DUB,2026-01-10,23:55:00,Dublin,Ireland,Economy,69,[],One way
London Gatwick Airport,LGW,2026-01-17,09:40:00,United Kingdom,London,Dublin Airport,DUB,2026-01-17,11:05:00,Dublin,Ireland,Economy,78,[],One way
London Gatwick Airport,LGW,2026-01-17,11:00:00,United Kingdom,London,Dublin Airport,DUB,2026-01-17,12:25:00,Dublin,Ireland,Economy,65,[],One way
London Gatwick Airport,LGW,2026-01-17,13:25:00,United Kingdom,London,Dublin Airport,DUB,2026-01-17,14:50:00,Dublin,Ireland,Economy,60,[],One way
London Gatwick Airport,LGW,2026-01-17,16:45:00,United Kingdom,London,Dublin Airport,DUB,2026-01-17,18:10:00,Dublin,Ireland,Economy,69,[],One way
London Gatwick Airport,LGW,2026-01-17,17:45:00,United Kingdom,London,Dublin Airport,DUB,2026-01-17,19:10:00,Dublin,Ireland,Economy,50,[],One way
London Gatwick Airport,LGW,2026-01-17,18:10:00,United Kingdom,London,Dublin Airport,DUB,2026-01-17,19:35:00,Dublin,Ireland,Economy,65,[],One way
London Gatwick Airport,LGW,2026-01-17,18:55:00,United Kingdom,London,Dublin Airport,DUB,2026-01-17,20:20:00,Dublin,Ireland,Economy,43,[],One way
London Gatwick Airport,LGW,2026-01-17,20:10:00,United Kingdom,London,Dublin Airport,DUB,2026-01-17,21:35:00,Dublin,Ireland,Economy,52,[],One way
London Gatwick Airport,LGW,2026-01-17,21:30:00,United Kingdom,London,Dublin Airport,DUB,2026-01-17,22:55:00,Dublin,Ireland,Economy,63,[],One way
London Gatwick Airport,LGW,2026-01-17,22:30:00,United Kingdom,London,Dublin Airport,DUB,2026-01-17,23:55:00,Dublin,Ireland,Economy,69,[],One way
London Gatwick Airport,LGW,2026-01-24,09:40:00,United Kingdom,London,Dublin Airport,DUB,2026-01-24,11:05:00,Dublin,Ireland,Economy,91,[],One way
London Gatwick Airport,LGW,2026-01-24,11:00:00,United Kingdom,London,Dublin Airport,DUB,2026-01-24,12:25:00,Dublin,Ireland,Economy,61,[],One way
London Gatwick Airport,LGW,2026-01-24,13:25:00,United Kingdom,London,Dublin Airport,DUB,2026-01-24,14:50:00,Dublin,Ireland,Economy,80,[],One way
London Gatwick Airport,LGW,2026-01-24,16:45:00,United Kingdom,London,Dublin Airport,DUB,2026-01-24,18:10:00,Dublin,Ireland,Economy,56,[],One way
London Gatwick Airport,LGW,2026-01-24,17:45:00,United Kingdom,London,Dublin Airport,DUB,2026-01-24,19:10:00,Dublin,Ireland,Economy,41,[],One way
London Gatwick Airport,LGW,2026-01-24,18:10:00,United Kingdom,London,Dublin Airport,DUB,2026-01-24,19:35:00,Dublin,Ireland,Economy,50,[],One way
London Gatwick Airport,LGW,2026-01-24,18:55:00,United Kingdom,London,Dublin Airport,DUB,2026-01-24,20:20:00,Dublin,Ireland,Economy,69,[],One way
London Gatwick Airport,LGW,2026-01-24,20:10:00,United Kingdom,London,Dublin Airport,DUB,2026-01-24,21:35:00,Dublin,Ireland,Economy,67,[],One way
London Gatwick Airport,LGW,2026-01-24,21:30:00,United Kingdom,London,Dublin Airport,DUB,2026-01-24,22:55:00,Dublin,Ireland,Economy,78,[],One way
London Gatwick Airport,LGW,2026-01-24,22:30:00,United Kingdom,London,Dublin Airport,DUB,2026-01-24,23:55:00,Dublin,Ireland,Economy,39,[],One way
London Gatwick Airport,LGW,2026-01-31,09:40:00,United Kingdom,London,Dublin Airport,DUB,2026-01-31,11:05:00,Dublin,Ireland,Economy,133,[],One way
London Gatwick Airport,LGW,2026-01-31,11:00:00,United Kingdom,London,Dublin Airport,DUB,2026-01-31,12:25:00,Dublin,Ireland,Economy,96,[],One way
London Gatwick Airport,LGW,2026-01-31,13:25:00,United Kingdom,London,Dublin Airport,DUB,2026-01-31,14:50:00,Dublin,Ireland,Economy,111,[],One way
London Gatwick Airport,LGW,2026-01-31,16:45:00,United Kingdom,London,Dublin Airport,DUB,2026-01-31,18:10:00,Dublin,Ireland,Economy,80,[],One way
London Gatwick Airport,LGW,2026-01-31,17:45:00,United Kingdom,London,Dublin Airport,DUB,2026-01-31,19:10:00,Dublin,Ireland,Economy,72,[],One way
London Gatwick Airport,LGW,2026-01-31,18:10:00,United Kingdom,London,Dublin Airport,DUB,2026-01-31,19:35:00,Dublin,Ireland,Economy,61,[],One way
London Gatwick Airport,LGW,2026-01-31,18:55:00,United Kingdom,London,Dublin Airport,DUB,2026-01-31,20:20:00,Dublin,Ireland,Economy,80,[],One way
London Gatwick Airport,LGW,2026-01-31,20:10:00,United Kingdom,London,Dublin Airport,DUB,2026-01-31,21:35:00,Dublin,Ireland,Economy,71,[],One way
London Gatwick Airport,LGW,2026-01-31,21:30:00,United Kingdom,London,Dublin Airport,DUB,2026-01-31,22:55:00,Dublin,Ireland,Economy,80,[],One way
London Gatwick Airport,LGW,2026-01-31,22:30:00,United Kingdom,London,Dublin Airport,DUB,2026-01-31,23:55:00,Dublin,Ireland,Economy,58,[],One way
London Gatwick Airport,LGW,2026-02-07,09:40:00,United Kingdom,London,Dublin Airport,DUB,2026-02-07,11:05:00,Dublin,Ireland,Economy,80,[],One way
London Gatwick Airport,LGW,2026-02-07,11:00:00,United Kingdom,London,Dublin Airport,DUB,2026-02-07,12:25:00,Dublin,Ireland,Economy,69,[],One way
London Gatwick Airport,LGW,2026-02-07,13:25:00,United Kingdom,London,Dublin Airport,DUB,2026-02-07,14:50:00,Dublin,Ireland,Economy,76,[],One way
London Gatwick Airport,LGW,2026-02-07,16:45:00,United Kingdom,London,Dublin Airport,DUB,2026-02-07,18:10:00,Dublin,Ireland,Economy,69,[],One way
London Gatwick Airport,LGW,2026-02-07,17:45:00,United Kingdom,London,Dublin Airport,DUB,2026-02-07,19:10:00,Dublin,Ireland,Economy,80,[],One way
London Gatwick Airport,LGW,2026-02-07,18:10:00,United Kingdom,London,Dublin Airport,DUB,2026-02-07,19:35:00,Dublin,Ireland,Economy,52,[],One way
London Gatwick Airport,LGW,2026-02-07,18:55:00,United Kingdom,London,Dublin Airport,DUB,2026-02-07,20:20:00,Dublin,Ireland,Economy,63,[],One way
London Gatwick Airport,LGW,2026-02-07,20:10:00,United Kingdom,London,Dublin Airport,DUB,2026-02-07,21:35:00,Dublin,Ireland,Economy,58,[],One way
London Gatwick Airport,LGW,2026-02-07,21:30:00,United Kingdom,London,Dublin Airport,DUB,2026-02-07,22:55:00,Dublin,Ireland,Economy,54,[],One way
London Gatwick Airport,LGW,2026-02-07,22:30:00,United Kingdom,London,Dublin Airport,DUB,2026-02-07,23:55:00,Dublin,Ireland,Economy,47,[],One way
London Gatwick Airport,LGW,2026-02-14,09:40:00,United Kingdom,London,Dublin Airport,DUB,2026-02-14,11:05:00,Dublin,Ireland,Economy,113,[],One way
London Gatwick Airport,LGW,2026-02-14,11:00:00,United Kingdom,London,Dublin Airport,DUB,2026-02-14,12:25:00,Dublin,Ireland,Economy,102,[],One way
London Gatwick Airport,LGW,2026-02-14,13:25:00,United Kingdom,London,Dublin Airport,DUB,2026-02-14,14:50:00,Dublin,Ireland,Economy,102,[],One way
London Gatwick Airport,LGW,2026-02-14,16:45:00,United Kingdom,London,Dublin Airport,DUB,2026-02-14,18:10:00,Dublin,Ireland,Economy,74,[],One way
London Gatwick Airport,LGW,2026-02-14,17:45:00,United Kingdom,London,Dublin Airport,DUB,2026-02-14,19:10:00,Dublin,Ireland,Economy,78,[],One way
London Gatwick Airport,LGW,2026-02-14,18:10:00,United Kingdom,London,Dublin Airport,DUB,2026-02-14,19:35:00,Dublin,Ireland,Economy,61,[],One way
London Gatwick Airport,LGW,2026-02-14,18:55:00,United Kingdom,London,Dublin Airport,DUB,2026-02-14,20:20:00,Dublin,Ireland,Economy,67,[],One way
London Gatwick Airport,LGW,2026-02-14,20:10:00,United Kingdom,London,Dublin Airport,DUB,2026-02-14,21:35:00,Dublin,Ireland,Economy,93,[],One way
London Gatwick Airport,LGW,2026-02-14,21:30:00,United Kingdom,London,Dublin Airport,DUB,2026-02-14,22:55:00,Dublin,Ireland,Economy,63,[],One way
London Gatwick Airport,LGW,2026-02-14,22:30:00,United Kingdom,London,Dublin Airport,DUB,2026-02-14,23:55:00,Dublin,Ireland,Economy,80,[],One way
Amsterdam Airport Schiphol,AMS,2025-11-29,07:25:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-11-29,08:05:00,Dublin,Ireland,Economy,288,[],One way
Amsterdam Airport Schiphol,AMS,2025-11-29,09:35:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-11-29,10:15:00,Dublin,Ireland,Economy,296,[],One way
Amsterdam Airport Schiphol,AMS,2025-11-29,12:00:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-11-29,12:40:00,Dublin,Ireland,Economy,288,[],One way
Amsterdam Airport Schiphol,AMS,2025-11-29,13:20:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-11-29,14:00:00,Dublin,Ireland,Economy,207,[],One way
Amsterdam Airport Schiphol,AMS,2025-11-29,13:35:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-11-29,14:15:00,Dublin,Ireland,Economy,244,[],One way
Amsterdam Airport Schiphol,AMS,2025-11-29,15:40:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-11-29,16:20:00,Dublin,Ireland,Economy,288,[],One way
Amsterdam Airport Schiphol,AMS,2025-11-29,16:15:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-11-29,16:55:00,Dublin,Ireland,Economy,221,[],One way
Amsterdam Airport Schiphol,AMS,2025-11-29,16:40:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-11-29,17:20:00,Dublin,Ireland,Economy,207,[],One way
Amsterdam Airport Schiphol,AMS,2025-11-29,18:20:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-11-29,19:00:00,Dublin,Ireland,Economy,218,[],One way
Amsterdam Airport Schiphol,AMS,2025-11-29,20:35:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-11-29,21:15:00,Dublin,Ireland,Economy,207,[],One way
Amsterdam Airport Schiphol,AMS,2025-11-29,21:35:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-11-29,22:10:00,Dublin,Ireland,Economy,288,[],One way
Amsterdam Airport Schiphol,AMS,2025-11-29,21:40:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-11-29,22:20:00,Dublin,Ireland,Economy,174,[],One way
Amsterdam Airport Schiphol,AMS,2025-12-06,07:25:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-12-06,08:05:00,Dublin,Ireland,Economy,281,[],One way
Amsterdam Airport Schiphol,AMS,2025-12-06,09:35:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-12-06,10:15:00,Dublin,Ireland,Economy,137,[],One way
Amsterdam Airport Schiphol,AMS,2025-12-06,12:00:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-12-06,12:40:00,Dublin,Ireland,Economy,323,[],One way
Amsterdam Airport Schiphol,AMS,2025-12-06,13:20:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-12-06,14:00:00,Dublin,Ireland,Economy,137,[],One way
Amsterdam Airport Schiphol,AMS,2025-12-06,13:35:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-12-06,14:15:00,Dublin,Ireland,Economy,76,[],One way
Amsterdam Airport Schiphol,AMS,2025-12-06,15:40:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-12-06,16:20:00,Dublin,Ireland,Economy,281,[],One way
Amsterdam Airport Schiphol,AMS,2025-12-06,16:15:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-12-06,16:55:00,Dublin,Ireland,Economy,44,[],One way
Amsterdam Airport Schiphol,AMS,2025-12-06,16:40:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-12-06,17:20:00,Dublin,Ireland,Economy,137,[],One way
Amsterdam Airport Schiphol,AMS,2025-12-06,18:20:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-12-06,19:00:00,Dublin,Ireland,Economy,56,[],One way
Amsterdam Airport Schiphol,AMS,2025-12-06,20:35:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-12-06,21:15:00,Dublin,Ireland,Economy,137,[],One way
Amsterdam Airport Schiphol,AMS,2025-12-06,21:35:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-12-06,22:10:00,Dublin,Ireland,Economy,281,[],One way
Amsterdam Airport Schiphol,AMS,2025-12-06,21:40:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-12-06,22:20:00,Dublin,Ireland,Economy,77,[],One way
Amsterdam Airport Schiphol,AMS,2025-12-13,07:25:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-12-13,08:05:00,Dublin,Ireland,Economy,270,[],One way
Amsterdam Airport Schiphol,AMS,2025-12-13,09:35:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-12-13,10:15:00,Dublin,Ireland,Economy,137,[],One way
Amsterdam Airport Schiphol,AMS,2025-12-13,12:00:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-12-13,12:40:00,Dublin,Ireland,Economy,270,[],One way
Amsterdam Airport Schiphol,AMS,2025-12-13,13:20:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-12-13,14:00:00,Dublin,Ireland,Economy,137,[],One way
Amsterdam Airport Schiphol,AMS,2025-12-13,13:35:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-12-13,14:15:00,Dublin,Ireland,Economy,41,[],One way
Amsterdam Airport Schiphol,AMS,2025-12-13,15:40:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-12-13,16:20:00,Dublin,Ireland,Economy,270,[],One way
Amsterdam Airport Schiphol,AMS,2025-12-13,16:15:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-12-13,16:55:00,Dublin,Ireland,Economy,50,[],One way
Amsterdam Airport Schiphol,AMS,2025-12-13,16:40:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-12-13,17:20:00,Dublin,Ireland,Economy,137,[],One way
Amsterdam Airport Schiphol,AMS,2025-12-13,18:20:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-12-13,19:00:00,Dublin,Ireland,Economy,77,[],One way
Amsterdam Airport Schiphol,AMS,2025-12-13,20:35:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-12-13,21:15:00,Dublin,Ireland,Economy,137,[],One way
Amsterdam Airport Schiphol,AMS,2025-12-13,21:35:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-12-13,22:10:00,Dublin,Ireland,Economy,270,[],One way
Amsterdam Airport Schiphol,AMS,2025-12-13,21:40:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-12-13,22:20:00,Dublin,Ireland,Economy,51,[],One way
Amsterdam Airport Schiphol,AMS,2025-12-20,07:25:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-12-20,08:05:00,Dublin,Ireland,Economy,270,[],One way
Amsterdam Airport Schiphol,AMS,2025-12-20,09:35:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-12-20,10:15:00,Dublin,Ireland,Economy,443,[],One way
Amsterdam Airport Schiphol,AMS,2025-12-20,12:00:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-12-20,12:40:00,Dublin,Ireland,Economy,461,[],One way
Amsterdam Airport Schiphol,AMS,2025-12-20,13:20:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-12-20,14:00:00,Dublin,Ireland,Economy,403,[],One way
Amsterdam Airport Schiphol,AMS,2025-12-20,13:35:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-12-20,14:15:00,Dublin,Ireland,Economy,242,[],One way
Amsterdam Airport Schiphol,AMS,2025-12-20,15:40:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-12-20,16:20:00,Dublin,Ireland,Economy,383,[],One way
Amsterdam Airport Schiphol,AMS,2025-12-20,16:15:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-12-20,16:55:00,Dublin,Ireland,Economy,200,[],One way
Amsterdam Airport Schiphol,AMS,2025-12-20,16:40:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-12-20,17:20:00,Dublin,Ireland,Economy,362,[],One way
Amsterdam Airport Schiphol,AMS,2025-12-20,18:20:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-12-20,19:00:00,Dublin,Ireland,Economy,140,[],One way
Amsterdam Airport Schiphol,AMS,2025-12-20,20:35:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-12-20,21:15:00,Dublin,Ireland,Economy,328,[],One way
Amsterdam Airport Schiphol,AMS,2025-12-20,21:35:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-12-20,22:10:00,Dublin,Ireland,Economy,270,[],One way
Amsterdam Airport Schiphol,AMS,2025-12-20,21:40:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-12-20,22:20:00,Dublin,Ireland,Economy,158,[],One way
Amsterdam Airport Schiphol,AMS,2025-12-27,07:25:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-12-27,08:05:00,Dublin,Ireland,Economy,249,[],One way
Amsterdam Airport Schiphol,AMS,2025-12-27,09:35:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-12-27,10:15:00,Dublin,Ireland,Economy,252,[],One way
Amsterdam Airport Schiphol,AMS,2025-12-27,12:00:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-12-27,12:40:00,Dublin,Ireland,Economy,528,[],One way
Amsterdam Airport Schiphol,AMS,2025-12-27,13:20:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-12-27,14:00:00,Dublin,Ireland,Economy,272,[],One way
Amsterdam Airport Schiphol,AMS,2025-12-27,13:35:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-12-27,14:15:00,Dublin,Ireland,Economy,158,[],One way
Amsterdam Airport Schiphol,AMS,2025-12-27,15:40:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-12-27,16:20:00,Dublin,Ireland,Economy,297,[],One way
Amsterdam Airport Schiphol,AMS,2025-12-27,16:15:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-12-27,16:55:00,Dublin,Ireland,Economy,117,[],One way
Amsterdam Airport Schiphol,AMS,2025-12-27,16:40:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-12-27,17:20:00,Dublin,Ireland,Economy,187,[],One way
Amsterdam Airport Schiphol,AMS,2025-12-27,18:20:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-12-27,19:00:00,Dublin,Ireland,Economy,66,[],One way
Amsterdam Airport Schiphol,AMS,2025-12-27,20:35:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-12-27,21:15:00,Dublin,Ireland,Economy,187,[],One way
Amsterdam Airport Schiphol,AMS,2025-12-27,21:35:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-12-27,22:10:00,Dublin,Ireland,Economy,221,[],One way
Amsterdam Airport Schiphol,AMS,2025-12-27,21:40:00,Netherlands,Amsterdam,Dublin Airport,DUB,2025-12-27,22:20:00,Dublin,Ireland,Economy,65,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-03,07:25:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-03,08:05:00,Dublin,Ireland,Economy,208,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-03,09:35:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-03,10:15:00,Dublin,Ireland,Economy,187,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-03,12:00:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-03,12:40:00,Dublin,Ireland,Economy,414,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-03,13:20:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-03,14:00:00,Dublin,Ireland,Economy,187,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-03,13:35:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-03,14:15:00,Dublin,Ireland,Economy,122,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-03,15:40:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-03,16:20:00,Dublin,Ireland,Economy,341,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-03,16:15:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-03,16:55:00,Dublin,Ireland,Economy,124,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-03,16:40:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-03,17:20:00,Dublin,Ireland,Economy,197,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-03,18:20:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-03,19:00:00,Dublin,Ireland,Economy,157,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-03,20:35:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-03,21:15:00,Dublin,Ireland,Economy,187,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-03,21:35:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-03,22:10:00,Dublin,Ireland,Economy,289,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-03,21:40:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-03,22:20:00,Dublin,Ireland,Economy,124,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-10,07:25:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-10,08:05:00,Dublin,Ireland,Economy,213,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-10,09:35:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-10,10:15:00,Dublin,Ireland,Economy,137,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-10,12:00:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-10,12:40:00,Dublin,Ireland,Economy,276,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-10,13:20:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-10,14:00:00,Dublin,Ireland,Economy,137,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-10,13:35:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-10,14:15:00,Dublin,Ireland,Economy,94,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-10,15:40:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-10,16:20:00,Dublin,Ireland,Economy,250,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-10,16:15:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-10,16:55:00,Dublin,Ireland,Economy,94,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-10,16:40:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-10,17:20:00,Dublin,Ireland,Economy,137,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-10,18:20:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-10,19:00:00,Dublin,Ireland,Economy,94,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-10,20:35:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-10,21:15:00,Dublin,Ireland,Economy,137,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-10,21:35:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-10,22:10:00,Dublin,Ireland,Economy,227,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-10,21:40:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-10,22:20:00,Dublin,Ireland,Economy,94,[],One way
