apt_name_dp,apt_IATA_dp,apt_time_dt_dp,apt_time_tm_dp,apt_name_ds,apt_IATA_ds,apt_time_dt_ds,apt_time_tm_ds,trip_class,price,ticket_sold_by,travel_type
Chicago O'Hare International Airport,ORD,2026-01-17,18:28:00,Toronto Pearson International Airport,YYZ,2026-01-17,21:21:00,Economy,64,['Air Canada'],One way
Chicago O'Hare International Airport,ORD,2026-01-17,20:30:00,Toronto Pearson International Airport,YYZ,2026-01-17,23:09:00,Economy,64,['United'],One way
Chicago O'Hare International Airport,ORD,2026-01-17,21:15:00,Toronto Pearson International Airport,YYZ,2026-01-17,23:59:00,Economy,64,['Air Canada'],One way
Chicago O'Hare International Airport,ORD,2026-01-24,07:10:00,Toronto Pearson International Airport,YYZ,2026-01-24,09:58:00,Economy,64,['Air Canada'],One way
Chicago O'Hare International Airport,ORD,2026-01-24,07:15:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2026-01-24,10:20:00,Economy,64,['United'],One way
Chicago O'Hare International Airport,ORD,2026-01-24,08:00:00,Toronto Pearson International Airport,YYZ,2026-01-24,10:40:00,Economy,64,['United'],One way
Chicago O'Hare International Airport,ORD,2026-01-24,08:45:00,Calgary International Airport,YYC,2026-01-24,11:35:00,Economy,296,['Air Canada'],One way
Chicago O'Hare International Airport,ORD,2026-01-24,09:41:00,Toronto Pearson International Airport,YYZ,2026-01-24,12:34:00,Economy,67,['Porter Airlines'],One way
Chicago O'Hare International Airport,ORD,2026-01-24,09:45:00,Calgary International Airport,YYC,2026-01-24,12:48:00,Economy,209,[],One way
Chicago O'Hare International Airport,ORD,2026-01-24,10:00:00,Toronto Pearson International Airport,YYZ,2026-01-24,12:40:00,Economy,64,['United'],One way
Chicago O'Hare International Airport,ORD,2026-01-24,10:35:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2026-01-24,14:00:00,Economy,102,['Air Canada'],One way
Chicago O'Hare International Airport,ORD,2026-01-24,11:15:00,Toronto Pearson International Airport,YYZ,2026-01-24,14:01:00,Economy,64,['Air Canada'],One way
Chicago O'Hare International Airport,ORD,2026-01-24,11:50:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2026-01-24,15:08:00,Economy,67,['Porter Airlines'],One way
Chicago O'Hare International Airport,ORD,2026-01-24,12:50:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2026-01-24,16:01:00,Economy,64,['United'],One way
Chicago O'Hare International Airport,ORD,2026-01-24,13:05:00,Vancouver International Airport,YVR,2026-01-24,15:50:00,Economy,242,['Air Canada'],One way
Chicago O'Hare International Airport,ORD,2026-01-24,13:13:00,Toronto Pearson International Airport,YYZ,2026-01-24,16:02:00,Economy,64,['Air Canada'],One way
Chicago O'Hare International Airport,ORD,2026-01-24,13:20:00,Toronto Pearson International Airport,YYZ,2026-01-24,16:03:00,Economy,67,['Porter Airlines'],One way
Chicago O'Hare International Airport,ORD,2026-01-24,14:00:00,Toronto Pearson International Airport,YYZ,2026-01-24,16:39:00,Economy,64,['United'],One way
Chicago O'Hare International Airport,ORD,2026-01-24,15:35:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2026-01-24,18:40:00,Economy,64,['United'],One way
Chicago O'Hare International Airport,ORD,2026-01-24,15:37:00,Toronto Pearson International Airport,YYZ,2026-01-24,18:20:00,Economy,67,['Porter Airlines'],One way
Chicago O'Hare International Airport,ORD,2026-01-24,15:40:00,Vancouver International Airport,YVR,2026-01-24,18:15:00,Economy,242,['United'],One way
Chicago O'Hare International Airport,ORD,2026-01-24,15:55:00,Toronto Pearson International Airport,YYZ,2026-01-24,18:34:00,Economy,64,['United'],One way
Chicago O'Hare International Airport,ORD,2026-01-24,17:52:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2026-01-24,21:17:00,Economy,102,['Air Canada'],One way
Chicago O'Hare International Airport,ORD,2026-01-24,18:28:00,Toronto Pearson International Airport,YYZ,2026-01-24,21:21:00,Economy,64,['Air Canada'],One way
Chicago O'Hare International Airport,ORD,2026-01-24,20:30:00,Toronto Pearson International Airport,YYZ,2026-01-24,23:09:00,Economy,64,['United'],One way
Chicago O'Hare International Airport,ORD,2026-01-24,21:15:00,Toronto Pearson International Airport,YYZ,2026-01-24,23:59:00,Economy,245,['Air Canada'],One way
Chicago O'Hare International Airport,ORD,2026-01-31,07:10:00,Toronto Pearson International Airport,YYZ,2026-01-31,09:58:00,Economy,139,['Air Canada'],One way
Chicago O'Hare International Airport,ORD,2026-01-31,07:15:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2026-01-31,10:20:00,Economy,64,['United'],One way
Chicago O'Hare International Airport,ORD,2026-01-31,08:00:00,Toronto Pearson International Airport,YYZ,2026-01-31,10:40:00,Economy,64,['United'],One way
Chicago O'Hare International Airport,ORD,2026-01-31,08:45:00,Calgary International Airport,YYC,2026-01-31,11:35:00,Economy,157,['Air Canada'],One way
Chicago O'Hare International Airport,ORD,2026-01-31,09:41:00,Toronto Pearson International Airport,YYZ,2026-01-31,12:34:00,Economy,67,['Porter Airlines'],One way
Chicago O'Hare International Airport,ORD,2026-01-31,09:45:00,Calgary International Airport,YYC,2026-01-31,12:48:00,Economy,209,[],One way
Chicago O'Hare International Airport,ORD,2026-01-31,10:00:00,Toronto Pearson International Airport,YYZ,2026-01-31,12:40:00,Economy,64,['United'],One way
Chicago O'Hare International Airport,ORD,2026-01-31,10:35:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2026-01-31,14:00:00,Economy,102,['Air Canada'],One way
Chicago O'Hare International Airport,ORD,2026-01-31,11:15:00,Toronto Pearson International Airport,YYZ,2026-01-31,14:01:00,Economy,64,['Air Canada'],One way
Chicago O'Hare International Airport,ORD,2026-01-31,11:50:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2026-01-31,15:08:00,Economy,67,['Porter Airlines'],One way
Chicago O'Hare International Airport,ORD,2026-01-31,12:50:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2026-01-31,16:01:00,Economy,64,['United'],One way
Chicago O'Hare International Airport,ORD,2026-01-31,13:05:00,Vancouver International Airport,YVR,2026-01-31,15:50:00,Economy,242,['Air Canada'],One way
Chicago O'Hare International Airport,ORD,2026-01-31,13:13:00,Toronto Pearson International Airport,YYZ,2026-01-31,16:02:00,Economy,64,['Air Canada'],One way
Chicago O'Hare International Airport,ORD,2026-01-31,13:20:00,Toronto Pearson International Airport,YYZ,2026-01-31,16:03:00,Economy,67,['Porter Airlines'],One way
Chicago O'Hare International Airport,ORD,2026-01-31,14:00:00,Toronto Pearson International Airport,YYZ,2026-01-31,16:39:00,Economy,64,['United'],One way
Chicago O'Hare International Airport,ORD,2026-01-31,15:35:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2026-01-31,18:40:00,Economy,64,['United'],One way
Chicago O'Hare International Airport,ORD,2026-01-31,15:37:00,Toronto Pearson International Airport,YYZ,2026-01-31,18:20:00,Economy,67,['Porter Airlines'],One way
Chicago O'Hare International Airport,ORD,2026-01-31,15:40:00,Vancouver International Airport,YVR,2026-01-31,18:15:00,Economy,242,['United'],One way
Chicago O'Hare International Airport,ORD,2026-01-31,15:55:00,Toronto Pearson International Airport,YYZ,2026-01-31,18:34:00,Economy,64,['United'],One way
Chicago O'Hare International Airport,ORD,2026-01-31,17:52:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2026-01-31,21:17:00,Economy,102,['Air Canada'],One way
Chicago O'Hare International Airport,ORD,2026-01-31,18:28:00,Toronto Pearson International Airport,YYZ,2026-01-31,21:21:00,Economy,64,['Air Canada'],One way
Chicago O'Hare International Airport,ORD,2026-01-31,20:30:00,Toronto Pearson International Airport,YYZ,2026-01-31,23:09:00,Economy,64,['United'],One way
Chicago O'Hare International Airport,ORD,2026-01-31,21:15:00,Toronto Pearson International Airport,YYZ,2026-01-31,23:59:00,Economy,338,['Air Canada'],One way
Chicago O'Hare International Airport,ORD,2026-02-07,07:10:00,Toronto Pearson International Airport,YYZ,2026-02-07,09:58:00,Economy,64,['Air Canada'],One way
Chicago O'Hare International Airport,ORD,2026-02-07,07:15:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2026-02-07,10:20:00,Economy,64,['United'],One way
Chicago O'Hare International Airport,ORD,2026-02-07,08:00:00,Toronto Pearson International Airport,YYZ,2026-02-07,10:40:00,Economy,64,['United'],One way
Chicago O'Hare International Airport,ORD,2026-02-07,08:45:00,Calgary International Airport,YYC,2026-02-07,11:35:00,Economy,195,['Air Canada'],One way
Chicago O'Hare International Airport,ORD,2026-02-07,09:41:00,Toronto Pearson International Airport,YYZ,2026-02-07,12:34:00,Economy,67,['Porter Airlines'],One way
Chicago O'Hare International Airport,ORD,2026-02-07,09:45:00,Calgary International Airport,YYC,2026-02-07,12:48:00,Economy,209,[],One way
Chicago O'Hare International Airport,ORD,2026-02-07,10:00:00,Toronto Pearson International Airport,YYZ,2026-02-07,12:40:00,Economy,64,['United'],One way
Chicago O'Hare International Airport,ORD,2026-02-07,10:35:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2026-02-07,14:00:00,Economy,102,['Air Canada'],One way
Chicago O'Hare International Airport,ORD,2026-02-07,11:15:00,Toronto Pearson International Airport,YYZ,2026-02-07,14:01:00,Economy,64,['Air Canada'],One way
Chicago O'Hare International Airport,ORD,2026-02-07,11:50:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2026-02-07,15:08:00,Economy,172,['Porter Airlines'],One way
Chicago O'Hare International Airport,ORD,2026-02-07,12:50:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2026-02-07,16:01:00,Economy,64,['United'],One way
Chicago O'Hare International Airport,ORD,2026-02-07,13:05:00,Vancouver International Airport,YVR,2026-02-07,15:50:00,Economy,242,['Air Canada'],One way
Chicago O'Hare International Airport,ORD,2026-02-07,13:13:00,Toronto Pearson International Airport,YYZ,2026-02-07,16:02:00,Economy,64,['Air Canada'],One way
Chicago O'Hare International Airport,ORD,2026-02-07,13:20:00,Toronto Pearson International Airport,YYZ,2026-02-07,16:03:00,Economy,67,['Porter Airlines'],One way
Chicago O'Hare International Airport,ORD,2026-02-07,14:00:00,Toronto Pearson International Airport,YYZ,2026-02-07,16:39:00,Economy,64,['United'],One way
Chicago O'Hare International Airport,ORD,2026-02-07,15:35:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2026-02-07,18:40:00,Economy,64,['United'],One way
Chicago O'Hare International Airport,ORD,2026-02-07,15:37:00,Toronto Pearson International Airport,YYZ,2026-02-07,18:20:00,Economy,67,['Porter Airlines'],One way
Chicago O'Hare International Airport,ORD,2026-02-07,15:40:00,Vancouver International Airport,YVR,2026-02-07,18:15:00,Economy,242,['United'],One way
Chicago O'Hare International Airport,ORD,2026-02-07,15:55:00,Toronto Pearson International Airport,YYZ,2026-02-07,18:34:00,Economy,64,['United'],One way
Chicago O'Hare International Airport,ORD,2026-02-07,17:52:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2026-02-07,21:17:00,Economy,102,['Air Canada'],One way
Chicago O'Hare International Airport,ORD,2026-02-07,18:28:00,Toronto Pearson International Airport,YYZ,2026-02-07,21:21:00,Economy,139,['Air Canada'],One way
Chicago O'Hare International Airport,ORD,2026-02-07,20:15:00,Toronto Pearson International Airport,YYZ,2026-02-07,22:54:00,Economy,64,['United'],One way
Chicago O'Hare International Airport,ORD,2026-02-07,21:15:00,Toronto Pearson International Airport,YYZ,2026-02-07,23:54:00,Economy,64,['Air Canada'],One way
Chicago O'Hare International Airport,ORD,2026-02-14,07:07:00,Toronto Pearson International Airport,YYZ,2026-02-14,09:58:00,Economy,64,['Air Canada'],One way
Chicago O'Hare International Airport,ORD,2026-02-14,07:15:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2026-02-14,10:20:00,Economy,199,['United'],One way
Chicago O'Hare International Airport,ORD,2026-02-14,08:00:00,Toronto Pearson International Airport,YYZ,2026-02-14,10:40:00,Economy,64,['United'],One way
Chicago O'Hare International Airport,ORD,2026-02-14,08:15:00,Toronto Pearson International Airport,YYZ,2026-02-14,10:57:00,Economy,67,['Porter Airlines'],One way
Chicago O'Hare International Airport,ORD,2026-02-14,08:45:00,Calgary International Airport,YYC,2026-02-14,11:35:00,Economy,343,['Air Canada'],One way
Chicago O'Hare International Airport,ORD,2026-02-14,09:46:00,Toronto Pearson International Airport,YYZ,2026-02-14,12:30:00,Economy,67,['Porter Airlines'],One way
Chicago O'Hare International Airport,ORD,2026-02-14,09:46:00,Calgary International Airport,YYC,2026-02-14,12:50:00,Economy,209,[],One way
Chicago O'Hare International Airport,ORD,2026-02-14,10:00:00,Toronto Pearson International Airport,YYZ,2026-02-14,12:40:00,Economy,64,['United'],One way
Chicago O'Hare International Airport,ORD,2026-02-14,10:35:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2026-02-14,14:00:00,Economy,102,['Air Canada'],One way
Chicago O'Hare International Airport,ORD,2026-02-14,11:11:00,Toronto Pearson International Airport,YYZ,2026-02-14,14:01:00,Economy,64,['Air Canada'],One way
Chicago O'Hare International Airport,ORD,2026-02-14,11:50:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2026-02-14,15:09:00,Economy,67,['Porter Airlines'],One way
Chicago O'Hare International Airport,ORD,2026-02-14,12:50:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2026-02-14,16:01:00,Economy,64,['United'],One way
Chicago O'Hare International Airport,ORD,2026-02-14,13:03:00,Vancouver International Airport,YVR,2026-02-14,15:50:00,Economy,437,['Air Canada'],One way
Chicago O'Hare International Airport,ORD,2026-02-14,13:12:00,Toronto Pearson International Airport,YYZ,2026-02-14,16:02:00,Economy,64,['Air Canada'],One way
Chicago O'Hare International Airport,ORD,2026-02-14,13:18:00,Toronto Pearson International Airport,YYZ,2026-02-14,16:00:00,Economy,67,['Porter Airlines'],One way
Chicago O'Hare International Airport,ORD,2026-02-14,14:00:00,Toronto Pearson International Airport,YYZ,2026-02-14,16:39:00,Economy,64,['United'],One way
Chicago O'Hare International Airport,ORD,2026-02-14,15:35:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2026-02-14,18:40:00,Economy,64,['United'],One way
Chicago O'Hare International Airport,ORD,2026-02-14,15:40:00,Vancouver International Airport,YVR,2026-02-14,18:15:00,Economy,242,['United'],One way
Chicago O'Hare International Airport,ORD,2026-02-14,15:55:00,Toronto Pearson International Airport,YYZ,2026-02-14,18:34:00,Economy,64,['United'],One way
Chicago O'Hare International Airport,ORD,2026-02-14,18:00:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2026-02-14,21:17:00,Economy,102,['Air Canada'],One way
Chicago O'Hare International Airport,ORD,2026-02-14,18:28:00,Toronto Pearson International Airport,YYZ,2026-02-14,21:21:00,Economy,64,['Air Canada'],One way
Chicago O'Hare International Airport,ORD,2026-02-14,18:40:00,Toronto Pearson International Airport,YYZ,2026-02-14,21:29:00,Economy,122,['Porter Airlines'],One way
Chicago O'Hare International Airport,ORD,2026-02-14,20:15:00,Toronto Pearson International Airport,YYZ,2026-02-14,22:54:00,Economy,64,['United'],One way
Chicago O'Hare International Airport,ORD,2026-02-14,21:14:00,Toronto Pearson International Airport,YYZ,2026-02-14,23:59:00,Economy,64,['Air Canada'],One way
Dallas Fort Worth International Airport,DFW,2025-11-29,07:05:00,Toronto Pearson International Airport,YYZ,2025-11-29,11:12:00,Economy,353,['United'],One way
Dallas Fort Worth International Airport,DFW,2025-11-29,08:37:00,Calgary International Airport,YYC,2025-11-29,11:47:00,Economy,301,[],One way
Dallas Fort Worth International Airport,DFW,2025-11-29,09:05:00,Toronto Pearson International Airport,YYZ,2025-11-29,13:12:00,Economy,328,['Porter Airlines'],One way
Dallas Fort Worth International Airport,DFW,2025-11-29,10:00:00,Vancouver International Airport,YVR,2025-11-29,12:37:00,Economy,285,['Alaska'],One way
Dallas Fort Worth International Airport,DFW,2025-11-29,12:19:00,Toronto Pearson International Airport,YYZ,2025-11-29,16:18:00,Economy,328,['Porter Airlines'],One way
Dallas Fort Worth International Airport,DFW,2025-11-29,12:20:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2025-11-29,16:37:00,Economy,419,['United'],One way
Dallas Fort Worth International Airport,DFW,2025-11-29,15:45:00,Toronto Pearson International Airport,YYZ,2025-11-29,19:55:00,Economy,450,['United'],One way
Dallas Fort Worth International Airport,DFW,2025-11-29,18:42:00,Toronto Pearson International Airport,YYZ,2025-11-29,22:44:00,Economy,328,['Porter Airlines'],One way
Dallas Fort Worth International Airport,DFW,2025-11-29,18:46:00,Calgary International Airport,YYC,2025-11-29,21:48:00,Economy,301,[],One way
Dallas Fort Worth International Airport,DFW,2025-11-29,18:50:00,Vancouver International Airport,YVR,2025-11-29,21:29:00,Economy,285,['Alaska'],One way
Dallas Fort Worth International Airport,DFW,2025-12-06,07:05:00,Toronto Pearson International Airport,YYZ,2025-12-06,11:12:00,Economy,316,['United'],One way
